player,position,team,season,age,type,cap_hit,shoots_catches,skater_stats_power_play_goals,skater_stats_power_play_assists,skater_stats_short_handed_goals,skater_stats_short_handed_assists,plusMinus,games_played,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,diff_4on5_goals,diff_5on4_shots_on_goal,diff_5on4_goals,all_icetime,x5on5_icetime,x4on5_icetime,x5on4_icetime,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,total_cap,percent_cap_hit,covid
Adam Henrique,F,N.J,2013-14,23,Standard (1-way),4000000,L,7,5,3,2,3,77,-0.010000000000000009,-0.020000000000000018,0.04000000000000001,0.020000000000000018,24,8,21,5,5,-2,10,-1,-4,96,16,83411,61299,9635,9326,137,93,14,24,25,15,3,7,73,65,3,2,50,36,10,2,30,21,0,7,22,13,2,6,11,6,1,4,407,275,43,61,511,352,75,51,50,35,0,8,18,8,2,5,24,24,2,-2,64300000,0.062208,pre-covid
Wayne Simmonds,F,PHI,2013-14,24,Standard (1-way),3975000,R,18,9,0,0,-6,82,0.09999999999999998,-0.020000000000000018,-0.14,-0.040000000000000036,176,40,67,26,-97,1,12,1,0,236,34,82510,62786,144,15689,209,140,0,56,29,10,0,14,132,119,0,6,36,32,0,1,27,22,0,5,36,8,0,21,16,1,0,11,1,0,0,1,1,1,0,0,35,32,0,0,31,19,0,9,-14,-2,0,-10,64300000,0.06182,pre-covid
Marc Staal,D,NYR,2013-14,26,Standard (1-way),3975000,L,1,0,0,1,-1,72,-0.020000000000000018,0.030000000000000027,0.03,-0.08999999999999997,15,-8,-27,-9,112,0,-10,-4,-7,12,1,88610,75168,8150,1569,92,84,0,3,3,2,0,1,83,69,8,1,41,33,6,0,48,40,5,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,84,64,0,4,11,8,1,0,-12,-6,-2,-2,64300000,0.06182,pre-covid
John Carlson,D,WSH,2013-14,23,Standard (1-way),3966667,R,5,17,0,1,-3,82,-0.02999999999999997,-0.010000000000000009,-0.009999999999999995,0.050000000000000044,-123,4,-19,-5,-78,-4,5,-2,-25,256,35,120608,83234,17245,14858,208,113,7,69,10,4,0,5,64,51,6,1,55,35,8,11,53,34,11,4,7,0,0,6,2,0,0,2,0,0,0,0,1,1,0,0,177,112,7,37,27,6,1,16,4,-2,2,6,64300000,0.06169,pre-covid
Johan Franzen,F,DET,2013-14,33,Standard (1-way),3954545,L,7,11,0,0,4,54,0.12,0,0.020000000000000004,0.050000000000000044,164,29,30,12,12,6,-1,-4,-1,116,19,57211,44440,960,8634,149,101,2,32,16,9,0,7,66,61,1,3,18,14,0,2,28,22,0,4,14,3,0,7,5,1,0,4,119,71,3,32,106,56,20,3,23,19,0,1,25,11,0,9,-14,-8,0,-6,64300000,0.061501,pre-covid
Josh Gorges,D,MTL,2013-14,28,Standard (1-way),3900000,L,0,1,0,1,6,66,-0.09000000000000002,-0.019999999999999962,-0.04000000000000001,0.09999999999999998,-206,-11,-20,-13,-79,5,-5,-3,-12,15,0,84119,67284,12551,1400,35,29,2,2,1,1,0,0,97,86,9,0,11,4,6,0,29,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,177,124,0,22,13,11,1,1,0,-2,0,2,64300000,0.060653,pre-covid
Eric Brewer,D,T.B,2013-14,34,Standard (1-way),3875000,L,0,0,0,2,8,77,-0.07,-0.010000000000000009,-0.03,-0.07999999999999996,-112,-11,-8,-3,26,0,-3,-1,-14,0,0,81095,68867,10375,196,83,77,1,0,4,4,0,0,139,121,12,0,17,16,1,0,40,35,5,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,73,0,6,13,9,2,0,-26,-30,-2,4,64300000,0.060264,pre-covid
John-Michael Liles,D,CAR,2013-14,32,Standard (1-way),3875000,L,1,3,0,0,5,41,0.07000000000000006,0.010000000000000009,-0.06,-0.020000000000000018,99,14,16,-1,27,6,8,-3,1,55,5,48350,40609,369,5522,56,41,0,12,2,1,0,1,50,46,0,2,14,12,0,2,18,16,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,80,72,0,0,7,4,0,3,0,0,2,-2,64300000,0.060264,pre-covid
Travis Hamonic,D,NYI,2013-14,22,Standard (1-way),3857143,R,2,1,0,0,2,69,-0.040000000000000036,0.010000000000000009,-0.04999999999999999,-0.030000000000000027,-95,-18,3,-10,6,0,21,0,-24,57,6,103568,82990,11940,4958,134,101,4,21,3,1,0,2,93,79,6,3,40,29,7,1,51,39,8,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,132,95,2,18,15,12,0,1,-21,-25,0,0,64300000,0.059987,pre-covid
Justin Williams,F,L.A,2013-14,31,Standard (1-way),3825000,R,6,5,0,0,27,82,0.10999999999999999,0.05999999999999994,0.01999999999999999,0.010000000000000009,326,24,37,7,196,12,22,0,-4,150,11,83415,66690,3050,11310,239,188,2,40,19,12,0,4,44,41,0,2,25,23,1,0,75,62,1,10,26,12,0,8,5,1,0,1,2,1,0,1,8,5,2,0,21,19,0,2,24,19,0,3,0,2,4,-6,64300000,0.059487,pre-covid
David Perron,F,EDM,2013-14,25,Standard (1-way),3812500,R,8,5,1,0,-16,78,0.11000000000000004,0.030000000000000027,0.009999999999999995,0.06000000000000005,38,1,15,3,-113,-7,-3,1,-1,133,10,89391,71003,1972,12092,220,165,1,34,28,17,1,8,116,107,0,5,52,46,0,2,42,33,0,5,31,15,0,10,9,4,0,4,13,7,1,1,26,18,3,0,20,18,0,1,29,20,0,5,-8,-8,4,-10,64300000,0.059292,pre-covid
Kyle Quincey,D,DET,2013-14,27,Standard (1-way),3775000,L,0,0,0,0,-5,82,-0.09000000000000002,-0.020000000000000018,0.020000000000000004,-0.09000000000000008,-138,-28,-19,-19,0,-2,-2,-2,-18,9,0,102363,86835,11261,1483,106,99,3,2,4,4,0,0,88,73,14,0,31,28,2,0,39,34,3,0,3,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,109,83,0,9,9,8,0,0,-58,-54,-2,0,64300000,0.058709,pre-covid
Brooks Orpik,D,PIT,2013-14,32,Standard (1-way),3750000,L,0,0,0,1,3,72,-0.15000000000000002,-0.03999999999999998,-0.06,-0.10000000000000009,-244,-20,-22,-11,-49,-8,-14,-11,-14,7,1,91573,75680,11924,601,50,45,2,0,2,2,0,0,221,196,17,1,11,8,3,0,32,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,102,0,15,11,10,0,0,-8,-8,0,0,64300000,0.05832,pre-covid
Antoine Vermette,F,ARI,2013-14,30,Standard (1-way),3750000,L,7,6,3,0,0,82,-0.020000000000000018,-0.030000000000000027,0.009999999999999995,0.010000000000000009,-58,7,-18,2,-18,9,-6,1,-19,146,24,94521,67767,10212,11561,160,105,17,29,24,12,3,7,90,83,2,1,42,33,4,2,22,13,3,3,25,10,3,10,14,4,2,6,1005,653,130,135,778,510,91,99,71,46,1,17,21,14,0,4,-2,-4,2,0,64300000,0.05832,pre-covid
Erik Johnson,D,COL,2013-14,25,Standard (1-way),3750000,R,2,12,0,0,-1,80,0.06,0.009999999999999953,0.05,-0.030000000000000027,41,27,13,8,-59,4,-7,-7,-5,132,23,110433,89234,4772,11836,157,103,1,37,9,5,0,2,136,130,3,1,49,43,1,3,42,32,0,6,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,130,111,3,8,30,15,0,10,-34,-24,-10,2,64300000,0.05832,pre-covid
Sami Salo,D,T.B,2013-14,38,35+ (1-way),3750000,R,0,6,0,0,9,71,-0.010000000000000009,0.010000000000000009,0,0.06000000000000005,17,10,1,7,67,10,8,5,-15,83,13,77490,57586,8582,8179,81,52,5,16,4,3,0,0,57,44,9,0,17,13,0,1,20,10,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66,45,2,12,13,6,0,6,-8,-8,-2,2,64300000,0.05832,pre-covid
Pascal Dupuis,F,PIT,2013-14,34,Standard (1-way),3750000,L,0,0,0,0,6,39,-0.020000000000000018,0.050000000000000044,0.04000000000000001,-0.040000000000000036,21,0,5,0,86,8,8,2,-5,5,0,41412,34950,4383,680,97,89,2,2,7,7,0,0,68,65,1,1,12,11,1,0,11,11,0,0,7,7,0,0,1,1,0,0,2,1,1,0,4,1,0,1,29,21,0,1,13,13,0,0,6,4,-2,2,64300000,0.05832,pre-covid
Claude Giroux,F,PHI,2013-14,25,Standard (1-way),3750000,R,7,32,0,0,9,82,0.13999999999999996,0.050000000000000044,0.05000000000000002,-0.040000000000000036,320,43,51,23,40,11,-1,4,-10,246,35,100538,72871,4272,16923,223,137,5,58,28,16,0,7,90,74,3,7,43,33,3,3,34,19,3,8,26,8,0,12,8,1,0,5,931,615,57,182,829,562,123,54,46,40,1,2,58,25,0,28,26,16,6,2,64300000,0.05832,pre-covid
Chris Kunitz,F,PIT,2013-14,33,Standard (1-way),3725000,L,15,9,0,0,21,78,0.18,0.050000000000000044,0.21000000000000002,0.020000000000000018,398,75,55,34,95,23,18,5,0,281,42,89657,68830,818,16566,218,156,1,52,35,21,0,12,157,140,1,9,24,24,0,0,45,34,1,5,29,17,1,7,12,5,0,5,3,0,1,1,1,0,0,0,25,21,0,2,33,21,0,9,-24,-6,2,-18,64300000,0.057932,pre-covid
Troy Brouwer,F,WSH,2013-14,27,Standard (1-way),3666667,R,12,9,0,0,-6,82,0.06,0,-0.07,0.06000000000000005,39,28,2,19,-70,-2,-4,6,-18,269,45,92739,63855,10157,15991,161,97,2,53,25,10,0,12,210,180,12,17,34,23,8,0,22,19,1,2,23,8,0,12,17,4,0,11,223,53,60,92,213,55,76,61,39,30,0,9,18,9,0,9,-12,-9,-8,-4,64300000,0.057024,pre-covid
Brad Stuart,D,S.J,2013-14,33,Standard (1-way),3600000,L,0,0,0,0,5,61,-0.10999999999999999,-0.030000000000000027,-0.020000000000000018,-0.07999999999999996,-38,-9,-1,1,40,4,10,6,-12,4,0,70039,60558,7015,357,64,56,1,2,3,2,0,0,122,105,17,0,13,9,4,0,29,25,2,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,114,91,1,9,8,8,0,0,-8,-8,2,0,64300000,0.055988,pre-covid
Luke Schenn,D,PHI,2013-14,23,Standard (1-way),3600000,R,0,0,0,1,1,79,-0.09000000000000002,-0.030000000000000027,-0.010000000000000009,-0.48,-177,-9,-7,-5,-87,-1,6,1,-6,-1,0,78397,67274,9693,124,78,73,3,1,4,4,0,0,260,234,25,0,17,10,6,0,36,32,3,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,113,90,0,5,8,7,1,0,-10,-10,-2,0,64300000,0.055988,pre-covid
Nicklas Grossmann,D,PHI,2013-14,28,Standard (1-way),3500000,L,0,0,0,1,-6,78,-0.12000000000000005,-0.040000000000000036,-0.020000000000000018,-0.18000000000000005,-205,-29,-39,-20,-98,-12,-14,-10,-17,1,0,89453,75162,11659,225,71,63,2,0,1,1,0,0,189,170,14,0,4,3,1,0,44,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,132,0,12,13,9,0,0,-26,-20,-8,2,64300000,0.054432,pre-covid
Francois Beauchemin,D,ANA,2013-14,33,Standard (1-way),3500000,L,1,3,0,1,22,70,-0.07000000000000006,-0.020000000000000018,-0.03,0,-10,1,-3,-4,47,16,9,6,-25,74,6,97017,72030,12391,6521,100,68,4,17,4,3,0,1,112,96,8,2,17,13,3,1,51,40,6,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,171,117,2,35,13,9,1,2,-14,-6,-4,-4,64300000,0.054432,pre-covid
Kyle Turris,F,OTT,2013-14,23,Standard (1-way),3500000,R,6,8,2,1,22,82,0.030000000000000027,0.010000000000000009,0.01999999999999999,-0.020000000000000018,-17,28,15,10,-6,23,-8,-1,-13,128,17,92066,68748,8012,11209,215,161,15,25,26,16,2,6,45,43,1,1,51,35,11,4,39,26,5,6,16,7,0,6,8,1,0,5,724,495,95,84,705,512,66,70,33,23,0,7,32,23,1,7,20,16,6,-4,64300000,0.054432,pre-covid
Michael Ryder,F,N.J,2013-14,33,Standard (1-way),3500000,R,4,4,1,0,-6,82,0.08999999999999997,-0.020000000000000018,-0.09,-0.010000000000000009,138,14,12,1,1,-3,-2,-7,0,106,15,77649,64343,75,10711,166,125,0,27,18,12,0,3,51,48,0,1,24,22,0,2,20,15,0,4,16,8,0,3,6,2,0,2,4,3,0,0,8,4,3,0,10,10,0,0,16,11,0,3,0,0,0,-2,64300000,0.054432,pre-covid
Matt Duchene,F,COL,2013-14,22,Standard (1-way),3500000,L,5,14,0,0,7,71,0.13000000000000006,0.02999999999999997,0.33999999999999997,0.050000000000000044,187,33,30,11,2,1,4,-5,-1,132,22,78796,63249,1109,10636,217,164,1,29,23,13,0,5,53,44,1,1,40,32,0,1,36,29,0,6,28,12,0,9,11,5,0,3,532,439,7,55,526,457,21,7,44,39,0,0,47,31,0,8,50,48,0,-5,64300000,0.054432,pre-covid
Kris Letang,D,PIT,2013-14,26,Standard (1-way),3500000,R,6,7,0,1,-6,37,0.030000000000000027,-0.010000000000000009,0.030000000000000006,-0.07999999999999996,86,5,3,2,22,-7,-6,-5,-6,111,14,53799,39243,4333,7988,108,66,0,30,11,3,0,5,43,35,5,1,9,9,0,0,39,26,4,5,7,1,0,4,5,0,0,3,0,0,0,0,0,0,0,0,51,43,0,6,11,4,0,5,8,6,6,-4,64300000,0.054432,pre-covid
Niklas Hjalmarsson,D,CHI,2013-14,26,Standard (1-way),3500000,L,0,0,1,3,8,81,-0.12,-0.030000000000000027,-0.04999999999999999,-0.10999999999999999,-59,-16,-13,-10,109,3,3,4,-19,6,0,103416,86984,12737,508,98,89,2,3,4,3,0,0,39,32,7,0,21,14,6,0,100,79,12,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157,113,1,8,22,18,3,0,-24,-26,-2,2,64300000,0.054432,pre-covid
Alex Tanguay,F,COL,2013-14,33,Standard (1-way),3500000,L,0,2,1,0,7,16,0.09000000000000002,0.019999999999999962,0.21000000000000002,0.06000000000000005,24,11,6,2,-1,6,0,-1,1,30,4,16557,12210,697,2506,24,18,2,3,4,3,1,0,8,6,1,0,9,7,0,2,10,6,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,8,5,2,0,7,5,0,2,0,0,0,0,64300000,0.054432,pre-covid
Matt Stajan,F,CGY,2013-14,29,Standard (1-way),3500000,L,0,1,1,2,-13,63,-0.04999999999999999,0.019999999999999962,-0.06,-0.020000000000000018,-94,-26,-26,-8,-11,-15,-3,0,-10,12,2,69455,58320,7492,1236,70,56,6,2,14,11,1,0,74,67,4,1,49,42,7,0,40,36,2,0,8,4,3,0,2,1,1,0,527,418,74,4,569,422,16,48,36,24,0,7,19,15,2,1,-6,-10,-2,2,64300000,0.054432,pre-covid
Nick Schultz,D,CBJ,2013-14,30,Standard (1-way),3500000,L,0,0,0,1,-14,67,-0.13,-0.04999999999999999,-0.05,0.16000000000000003,-234,-29,-25,-5,-110,-14,-5,3,-11,0,0,64999,55469,8039,183,33,33,0,0,0,0,0,0,69,63,5,0,1,1,0,0,35,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,99,0,3,5,3,1,0,-14,-12,0,0,64300000,0.054432,pre-covid
David Desharnais,F,MTL,2013-14,26,Standard (1-way),3500000,L,4,14,0,0,15,79,0.12000000000000005,0.03999999999999998,-0.12,0,142,33,10,9,0,14,-2,-1,0,122,12,81533,66000,651,11860,96,75,0,12,16,10,0,1,23,22,0,0,34,30,1,2,22,17,0,2,15,8,0,3,6,2,0,1,611,466,7,110,591,463,28,15,35,31,0,0,36,22,0,12,-4,-2,0,0,64300000,0.054432,pre-covid
Scottie Upshall,F,FLA,2013-14,29,Standard (1-way),3500000,L,1,5,1,0,1,76,0.020000000000000018,0.020000000000000018,-0.020000000000000004,-0.020000000000000018,19,-4,-2,-8,24,3,8,0,-14,73,7,72582,57895,5290,7098,161,126,5,22,15,11,1,1,134,122,1,4,35,28,5,1,15,13,0,2,9,8,0,1,1,1,0,0,32,15,8,8,39,29,4,2,25,19,0,3,22,17,0,5,-4,-2,2,0,64300000,0.054432,pre-covid
Matt Cullen,F,NSH,2013-14,36,35+ (1-way),3500000,L,1,8,0,0,4,77,0.08000000000000002,0.040000000000000036,-0.010000000000000009,-0.06000000000000005,130,15,15,18,53,6,7,9,-4,97,13,71591,57326,2072,9793,134,104,1,22,10,9,0,1,18,15,1,1,30,26,2,1,40,32,1,5,15,12,0,3,5,5,0,0,438,349,14,61,334,268,23,15,22,20,0,0,29,21,0,6,-8,-6,0,-2,64300000,0.054432,pre-covid
Bryan Allen,D,ANA,2013-14,32,Standard (1-way),3500000,L,0,0,0,1,16,68,-0.08000000000000002,0,0.06,-0.14,-97,-4,-15,-14,8,14,0,0,-18,3,0,71605,60603,8659,244,60,53,4,0,0,0,0,0,121,106,12,0,8,8,0,0,26,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,80,0,11,10,9,1,0,-44,-51,0,0,64300000,0.054432,pre-covid
Willie Mitchell,D,L.A,2013-14,36,35+ (1-way),3500000,L,1,2,0,0,24,76,-0.09999999999999998,-0.019999999999999907,-0.03,-0.07000000000000006,-19,-5,-16,-6,132,12,15,7,-20,20,4,92671,74255,12559,2014,73,65,1,4,1,1,0,0,102,84,12,0,10,9,1,0,56,44,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,96,0,12,11,9,0,1,-32,-34,0,6,64300000,0.054432,pre-covid
Daniel Alfredsson,F,DET,2013-14,40,35+ (1-way),3500000,R,4,14,0,0,1,68,0.12,-0.010000000000000009,0.14,0.020000000000000018,213,34,34,20,6,4,1,3,0,177,26,69064,53169,701,12368,151,92,0,41,18,11,0,3,59,53,0,4,24,19,0,3,36,25,1,8,14,7,0,4,7,3,0,2,5,4,0,0,9,6,0,0,25,22,1,1,31,16,0,12,16,10,0,0,64300000,0.054432,pre-covid
Ladislav Smid,D,CGY,2013-14,27,Standard (1-way),3500000,L,0,0,0,0,-10,73,-0.13,-0.07,-0.05000000000000002,-0.040000000000000036,-242,-31,-37,-16,-131,-15,-9,-4,-17,0,0,79407,68981,8691,216,41,38,0,0,2,2,0,0,193,176,10,0,13,8,5,0,38,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,133,0,8,6,4,0,0,-43,-41,0,0,64300000,0.054432,pre-covid
Johnny Oduya,D,CHI,2013-14,31,Standard (1-way),3375000,L,0,0,0,1,10,77,-0.08999999999999997,-0.039999999999999925,-0.020000000000000004,-0.020000000000000018,-11,-11,-12,-9,99,7,-2,3,-21,8,1,92897,80333,9151,778,83,78,2,0,3,3,0,0,49,37,10,0,15,11,3,0,52,44,5,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,114,88,0,10,13,12,0,0,-22,-18,-2,2,64300000,0.052488,pre-covid
Rob Scuderi,D,PIT,2013-14,34,Standard (1-way),3375000,L,0,0,0,0,-12,53,-0.16000000000000003,-0.06,-0.010000000000000009,-0.91,-202,-27,-10,-9,-58,-8,7,-2,-18,0,0,60171,50550,8023,110,28,24,0,0,0,0,0,0,18,15,0,0,7,5,2,0,21,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,72,0,3,4,4,0,0,6,6,0,0,64300000,0.052488,pre-covid
Dave Bolland,F,TOR,2013-14,27,Standard (1-way),3375000,R,1,1,1,0,-1,23,0.010000000000000009,0.030000000000000027,0.039999999999999994,-0.07000000000000006,-41,-2,4,5,-30,-5,-1,1,-3,12,3,19963,16469,1561,705,34,24,2,3,8,3,1,1,38,30,2,1,10,7,3,0,12,9,3,0,8,2,0,2,5,1,0,1,152,127,5,4,185,160,8,6,13,11,0,1,4,3,0,1,-22,-22,0,-2,64300000,0.052488,pre-covid
Johnny Boychuk,D,BOS,2013-14,29,Standard (1-way),3366667,R,0,0,0,3,34,75,-0.07000000000000006,0.010000000000000009,-0.03,0.039999999999999925,-6,7,12,-2,129,22,23,2,-21,17,0,95365,78356,12376,1506,142,121,8,6,5,5,0,0,158,129,23,0,16,14,2,0,31,29,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,109,1,16,18,12,3,0,-18,-12,-4,0,64300000,0.052359,pre-covid
Alexander Steen,F,STL,2013-14,29,Standard (1-way),3362500,L,7,10,1,2,15,68,0.09999999999999998,0.04999999999999993,-0.010000000000000009,0.040000000000000036,302,42,25,16,152,10,7,4,-2,188,25,82748,58610,7452,12733,211,135,8,54,33,24,1,6,43,39,2,2,42,28,6,1,12,7,0,5,19,13,0,2,9,5,0,2,265,182,44,14,276,186,20,46,28,21,1,6,29,12,2,8,32,28,-2,4,64300000,0.052294,pre-covid
Rene Bourque,F,MTL,2013-14,31,Standard (1-way),3333333,L,3,1,0,0,3,63,0.019999999999999962,-0.019999999999999962,-0.16,-0.06000000000000005,-32,7,-11,6,-67,0,-12,1,0,47,8,53613,48203,149,4364,118,105,0,11,9,6,0,3,90,89,0,1,13,13,0,0,9,8,0,0,8,7,0,1,2,1,0,1,4,4,0,0,4,2,1,0,15,15,0,0,7,6,0,1,-4,4,0,-8,64300000,0.05184,pre-covid
Dan Girardi,D,NYR,2013-14,29,Standard (1-way),3325000,R,1,2,0,2,3,81,-0.09999999999999998,-0.040000000000000036,-0.03,-0.040000000000000036,-89,-2,-24,-6,16,4,-8,-4,-12,69,8,112257,86229,12496,7116,100,69,2,18,5,3,0,1,191,152,19,5,28,24,3,1,55,36,7,6,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,174,126,3,25,19,12,2,2,-4,-8,-4,6,64300000,0.051711,pre-covid
Trevor Daley,D,DAL,2013-14,29,Standard (1-way),3300000,L,1,3,0,0,15,67,-0.050000000000000044,0.010000000000000009,-0.05000000000000002,-0.040000000000000036,-85,-3,-18,-4,6,6,-5,1,-16,39,2,85005,67288,8974,4520,107,83,3,8,9,6,0,0,42,35,4,1,15,12,2,1,21,19,1,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,98,60,2,19,16,11,0,2,-32,-30,-2,0,64300000,0.051322,pre-covid
Stephane Robidas,D,ANA,2013-14,36,Standard (1-way),3300000,R,1,0,0,0,10,38,-0.050000000000000044,0.010000000000000009,-0.020000000000000004,-0.040000000000000036,-33,5,-11,6,26,6,-2,6,-5,19,1,45997,37935,4931,1878,56,46,0,6,5,3,0,1,96,82,8,2,4,3,0,1,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,40,1,5,5,5,0,0,-8,-10,0,0,64300000,0.051322,pre-covid
Josh Bailey,F,NYI,2013-14,23,Standard (1-way),3300000,L,2,8,0,0,-8,77,0.08000000000000007,0.030000000000000027,-0.039999999999999994,0,121,0,31,2,44,-2,21,1,-6,103,11,73187,60615,1961,7767,98,78,1,15,8,6,0,2,44,41,0,1,39,36,2,0,39,34,0,5,11,7,0,3,3,1,0,2,113,77,7,18,115,78,6,10,29,25,0,2,30,20,0,7,0,-6,0,4,64300000,0.051322,pre-covid
Artem Anisimov,F,CBJ,2013-14,25,Standard (1-way),3283333,L,4,4,2,1,-4,81,0,0.020000000000000018,-0.020000000000000004,0.010000000000000009,-38,-10,-9,-6,4,1,0,3,-22,123,12,80658,57851,9812,9003,162,115,7,31,22,17,2,2,31,24,3,0,51,32,14,4,19,13,1,3,17,10,4,2,7,5,2,0,476,368,26,54,489,384,42,36,55,37,1,10,17,13,0,2,14,10,0,2,64300000,0.051063,pre-covid
Patrik Berglund,F,STL,2013-14,25,Standard (1-way),3250000,L,2,2,0,0,3,78,0.010000000000000009,0.020000000000000018,-0.020000000000000018,-0.010000000000000009,20,9,1,-3,26,14,1,1,-10,65,6,75685,59365,6990,6930,144,118,7,11,14,11,0,2,88,82,2,3,42,37,3,2,12,8,3,0,12,7,1,3,5,3,0,1,373,287,26,39,410,314,21,45,30,24,0,4,18,14,0,2,-20,-16,0,-4,64300000,0.050544,pre-covid
Andrew Ference,D,EDM,2013-14,34,Standard (1-way),3250000,L,0,2,0,0,-18,71,-0.10999999999999999,-0.030000000000000027,-0.04000000000000001,-0.12,-377,-43,-60,-26,-181,-17,-27,-7,-21,6,1,89718,73480,11504,1556,77,67,0,1,3,2,0,0,135,116,14,0,13,9,3,0,55,44,10,0,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,108,83,0,10,15,11,0,2,-20,-16,-4,2,64300000,0.050544,pre-covid
Jarret Stoll,F,L.A,2013-14,31,Standard (1-way),3250000,R,2,3,0,1,15,78,-0.04999999999999993,-0.009999999999999898,-0.01999999999999999,0.020000000000000018,62,3,10,-3,85,8,5,0,-9,91,6,74240,55435,9237,6771,109,82,5,17,8,6,0,1,202,174,17,5,14,8,4,0,20,14,4,2,13,7,1,2,2,1,0,1,678,492,104,45,561,373,39,104,60,37,1,13,19,14,1,3,-30,-24,0,-6,64300000,0.050544,pre-covid
Paul Gaustad,F,NSH,2013-14,31,Standard (1-way),3250000,L,0,0,0,0,-6,75,-0.14,-0.03999999999999998,-0.039999999999999994,0.10999999999999999,-216,-28,-17,-9,-71,-11,3,2,-21,4,0,62130,48794,10827,251,74,62,5,0,10,6,0,0,122,118,4,0,25,14,10,0,20,16,3,0,15,10,0,0,5,2,0,0,696,533,122,8,504,363,5,40,55,34,0,7,11,10,0,0,-22,-18,-2,-2,64300000,0.050544,pre-covid
Jonathan Ericsson,D,DET,2013-14,29,Standard (1-way),3250000,L,0,0,0,1,2,48,-0.09000000000000002,0,-0.03,0.09999999999999998,-111,-12,-7,-5,3,-3,-2,-2,-12,11,0,61190,49237,8003,1270,66,56,1,4,1,1,0,0,91,67,20,0,14,11,2,1,35,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,30,0,12,10,9,1,0,-24,-20,-6,4,64300000,0.050544,pre-covid
