player,position,team,age,shoots_catches,season,games_played,cap_hit,type,diff_all_corsi_percentage,diff_5on5_corsi_percentage,diff_4on5_corsi_percentage,diff_5on4_corsi_percentage,diff_all_shots_on_goal,diff_all_goals,diff_all_high_danger_shots,diff_all_high_danger_goals,diff_5on5_shots_on_goal,diff_5on5_goals,diff_5on5_high_danger_shots,diff_5on5_high_danger_goals,all_i_f_shots_on_goal,x5on5_i_f_shots_on_goal,x4on5_i_f_shots_on_goal,x5on4_i_f_shots_on_goal,all_i_f_goals,x5on5_i_f_goals,x4on5_i_f_goals,x5on4_i_f_goals,all_i_f_hits,x5on5_i_f_hits,x4on5_i_f_hits,x5on4_i_f_hits,all_i_f_takeaways,x5on5_i_f_takeaways,x4on5_i_f_takeaways,x5on4_i_f_takeaways,all_i_f_giveaways,x5on5_i_f_giveaways,x4on5_i_f_giveaways,x5on4_i_f_giveaways,all_i_f_high_danger_shots,x5on5_i_f_high_danger_shots,x4on5_i_f_high_danger_shots,x5on4_i_f_high_danger_shots,all_i_f_high_danger_goals,x5on5_i_f_high_danger_goals,x4on5_i_f_high_danger_goals,x5on4_i_f_high_danger_goals,all_faceoffs_won,x5on5_faceoffs_won,x4on5_faceoffs_won,x5on4_faceoffs_won,all_faceoffs_lost,x5on5_faceoffs_lost,x4on5_faceoffs_lost,x5on4_faceoffs_lost,all_shots_blocked_by_player,x5on5_shots_blocked_by_player,x4on5_shots_blocked_by_player,x5on4_shots_blocked_by_player,all_assists,x5on5_assists,x4on5_assists,x5on4_assists,all_diff_penalty_minutes,x5on5_diff_penalty_minutes,x4on5_diff_penalty_minutes,x5on4_diff_penalty_minutes,std_all_icetime,std_5on5_icetime,std_5on4_icetime,std_4on5_icetime,std_power_play_goals,std_shorthanded_goals,std_power_play_assists,std_shorthanded_assists,std_plus_minus
Conor Sheary,F,WSH,29,L,2021-22,71,1500000,Standard (1-way),0.03000000000000002,-0.01,-0.01999999999999999,0.03000000000000002,4.478024509352252,0.5528425320187967,0.05528425320187966,0.05528425320187966,0.06604050484297035,-0.1320810096859407,-0.7264455532726739,-0.46228353390079246,7.131668663042477,6.802171998825947,8.421052631578947,7.461139896373057,1.0504008108357137,0.9245670678015849,0,1.0658771280532937,2.487791394084585,2.6416201937188144,6.315789473684211,0.5329385640266469,2.1008016216714274,2.3774581743469327,2.1052631578947367,0,0.663411038422556,0.6604050484297036,2.1052631578947367,0.5329385640266469,0.9398323044319542,0.39624302905782216,0,4.263508512213175,0.3869897724131577,0.1320810096859407,0,1.0658771280532937,0.6081267852206763,0.39624302905782216,0,2.1317542561065874,0.8845480512300745,0.7264455532726739,6.315789473684211,0.5329385640266469,2.4325071408827053,2.311417669503962,0,1.5988156920799408,1.326822076845112,1.1887290871734664,0,2.1317542561065874,14,12,0,2,0.7648120812182545,0.8324930575257586,0.8194827076235736,-0.27212158193361663,0.14516396567656778,-0.34627365976938823,0.3737303921173806,-0.39674348418597355,-0.15861351901245482
Austin Watson,F,OTT,29,R,2021-22,67,1500000,Standard (1-way),-0.11,-0.06,-0.09,-0.85,-12.844874082064473,-0.6721155042940713,-0.5974360038169522,-0.2987180019084761,-6.442222805468732,-0.6871704325833313,-0.5153778244374986,-0.5153778244374986,6.571796041986475,7.043496933979147,1.9155728981908478,0,0.7467950047711903,0.601274128510415,0.6385242993969492,0,15.906733601626355,17.866431247166613,3.192621496984746,0,1.1201925071567853,0.9448593448020807,2.554097197587797,0,1.1201925071567853,1.20254825702083,0,0,0.8214745052483093,0.6871704325833313,0,0,0.2240385014313571,0.08589630407291642,0,0,0.5227565033398331,0.4294815203645821,1.2770485987938984,0,0.9708335062025474,0.8589630407291642,0,37.89473684210526,4.704808530058498,4.638400419937486,0,0,0.4480770028627142,0.34358521629166566,0,0,-18,-18,-4,2,0.2010632335777337,0.30090223988108644,-0.7368528222682355,0.9270581247830525,-0.5192603503412712,1.2914725014361998,-0.5564074187068156,-0.39674348418597355,-0.2529322448699192
Garnet Hathaway,F,WSH,29,R,2021-22,76,1500000,Standard (1-way),-0.04000000000000003,0.02000000000000001,-0.00999999999999998,0.01,1.6509974776427425,0.7075703475611753,0.17689258689029383,-0.05896419563009794,5.8379466532460995,1.1407481966113069,0.33551417547391377,-0.06710283509478275,7.311560258132145,7.314209025331321,6.2152311528870134,6.557377049180328,0.8254987388213713,0.7381311860426103,0,0,14.741048907524485,16.171783257842645,2.7623249568386727,19.672131147540984,1.3561764994922527,1.2749538668008722,2.0717437176290043,0,1.179283912601959,1.342056701895655,0,0,1.0613555213417631,0.8723368562321758,1.3811624784193364,0,0.29482097815048974,0.20130850528434827,0,0,0.5896419563009795,0.40261701056869653,2.0717437176290043,0,1.0613555213417631,1.1407481966113069,0,0,3.6557801290660725,3.288038919644355,0,26.229508196721312,0.7075703475611753,0.6710283509478275,0.6905812392096682,0,4,8,-2,-2,0.6293416864210054,0.7960861949253815,-0.6517462792017983,0.7973098113017428,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,1.3935089161867764,1.8220797239942976
Travis Dermott,D,VAN,24,L,2021-22,60,1500000,Standard (1-way),-0.02000000000000001,0,0.14,-0.04000000000000003,1.1085149160462968,0.5216540781394338,0.3260337988371461,0.19562027930228768,1.999846755037928,0.41376139759405406,0.4827216305263965,0.13792046586468468,2.9995109493017442,3.034250249023063,1.7241379310344827,0,0.13041351953485844,0.06896023293234234,0,0,3.5863717872086074,3.6548923454141446,3.4482758620689653,0,0.4564473183720046,0.4827216305263965,0,0,1.69537575395316,1.724005823308559,1.7241379310344827,0,0.06520675976742922,0.06896023293234234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9995109493017442,2.8963297831583787,0,0,0.3260337988371461,0.34480116466171173,0,0,0,0,0,0,0.4345029911478949,0.735126847929385,-0.7600852490663157,-0.156721905472593,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.8788924654196536
Andrej Sekera,D,DAL,35,L,2021-22,32,1500000,Standard (1-way),-0.09000000000000002,-0.06,0,-0.87,-7.929515418502203,-0.9570104815433693,-0.2734315661552484,0.5468631323104968,-4.703768731370707,-0.4409783185660039,0.1469927728553346,0.734963864276673,3.554610360018229,3.674819321383365,2.168674698795181,0,0.1367157830776242,0.1469927728553346,0,0,2.050736746164363,1.7639132742640156,4.337349397590362,0,0.41014734923287255,0.4409783185660039,0,0,1.9140209630867386,1.91090604711935,2.168674698795181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4178945769406046,3.380833775672696,0,0,0.41014734923287255,0.4409783185660039,0,0,-10,-12,0,2,-0.5280901659781291,-0.4339848360152859,-0.7764427740568008,-0.287386089402006,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.2529322448699192
Nick Cousins,F,NSH,27,L,2021-22,68,1500000,Standard (1-way),0.08000000000000007,0.02000000000000001,-0.13,-0.01,4.387568555758684,0,1.1322757563248216,0.21230170431090406,0.33152223961690763,-0.5801639193295883,0.4144027995211345,0,7.28902518134104,7.210608711667741,0,7.807900852052672,0.6369051129327121,0.4144027995211345,0,1.673121611154144,4.670637494839889,5.221475273966295,0,1.1154144074360959,1.1322757563248216,1.2432083985634035,0,0.5577072037180479,1.627646399716931,1.657611198084538,0,1.673121611154144,0.4953706433921095,0.33152223961690763,0,1.1154144074360959,0.1415344695406027,0,0,0.5577072037180479,1.627646399716931,1.4918500782760844,0,2.78853601859024,1.8399481040278354,1.657611198084538,48,0,1.981482573568438,2.1548945575098997,0,0,0.9199740520139177,0.994566718850723,0,0.5577072037180479,28,30,0,-2,0.2898990116620518,0.36523649882149795,0.7483630337518992,-0.7712709761499491,0.47737612368548726,-0.34627365976938823,-0.37037985654197636,-0.39674348418597355,-0.7245258741572412
Brandon Hagel,F,TBL,22,L,2021-22,77,1500000,Standard (1-way),0.03000000000000002,0.04000000000000003,0.03,-0.05000000000000004,-0.1429176370950667,-0.42875291128520004,-0.47639212365022227,0,0.17945565119138612,-0.837459705559802,-0.5981855039712871,-0.17945565119138612,5.954901545627779,5.56312518693297,4.476915902378361,7.613293051359516,1.190980309125556,0.9570968063540595,0.5596144877972952,2.175226586102719,3.001270378996401,3.469475923033465,1.1192289755945903,1.0876132930513596,2.5248782553461786,2.452560566282277,5.036530390175657,0,1.5720940080457337,1.435645209531089,2.2384579511891807,2.719033232628399,0.8575058225704001,0.35891130238277225,1.6788434633918856,1.6314199395770392,0.47639212365022227,0.11963710079425743,0.5596144877972952,1.6314199395770392,1.1433410967605335,1.016915356751188,1.6788434633918856,1.0876132930513596,1.5720940080457337,1.256189558339703,0.5596144877972952,3.806646525679758,1.5244547956807115,1.4954637599282177,0,2.719033232628399,0.9051450349354224,0.7178226047655445,1.1192289755945903,1.0876132930513596,20,22,2,-2,1.113155000910984,1.0716899415861738,0.78747885438132,1.1697637935304435,0.8095882816944069,1.2914725014361998,-0.1843522943771371,3.183761316559526,-1.667713132731885
Matt Martin,F,NYI,32,L,2021-22,71,1500000,Standard (1-way),-0.00999999999999995,-0.00999999999999995,0.36,-0.03999999999999992,-2.807132743726017,-0.07387191430857941,-0.29548765723431764,-0.07387191430857941,-3.002376881698011,-0.22517826612735084,-0.4503565322547017,-0.15011884408490053,4.87554634436624,4.878862432759268,0,0,0.2216157429257382,0.15011884408490053,0,0,17.35989986251616,17.638964179975815,0,0,0.8125910573943734,0.8256536424669529,0,0,1.2558225432458499,1.2760101747216546,0,0,0.5909753144686353,0.5254159542971518,0,0,0.14774382861715882,0.07505942204245027,0,0,0.5909753144686353,0.6004753763396021,0,0,0.8125910573943734,0.8256536424669529,0,0,1.9206697720230645,1.8764855510612568,0,0,0.29548765723431764,0.30023768816980106,0,0,-12,-12,0,0,0.21863038369046753,0.5561721420767781,-0.6965516737409533,-0.7660810436106967,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.15861351901245482
Michael Rasmussen,F,DET,22,L,2021-22,80,1460000,Standard (1-way),-0.06,-0.03999999999999998,-0.07,-0.03999999999999992,-7.2323388867364065,-1.8597442851607904,-0.7748934521503293,-0.413276507813509,-5.937706170353137,-1.250043404284871,-0.06250217021424355,-0.1250043404284871,6.664083688492832,6.875238723566791,2.480192903892525,10.048211113930474,0.7748934521503293,0.8125282127851662,0,0,7.335658013689784,8.562797319351366,2.480192903892525,0,1.4981273408239701,1.6250564255703324,1.2400964519462625,0,0.826553015627018,0.7500260425709225,1.2400964519462625,0,0.7748934521503293,0.5625195319281919,0.6200482259731313,0,0.2582978173834431,0.18750651064273063,0,0,21.180421025442335,20.750720511128858,16.121253875301413,31.971580817051507,21.128761461965645,20.750720511128858,10.54081984154323,21.009895965490994,3.3578716259847603,3.187610680926421,0,8.221263638670388,0.6199147617202635,0.5000173617139484,0,1.8269474752600865,-2,2,0,-6,0.9171162726130948,0.9626802857815683,0.15238016670726734,0.9783468698768408,-0.5192603503412712,-0.34627365976938823,-0.1843522943771371,-0.39674348418597355,-2.3279442137341357
Troy Terry,F,ANA,23,R,2021-22,75,1450000,Standard (1-way),0.10000000000000003,0.03999999999999998,0.9,0.02000000000000001,4.255215441606551,0.3948138038604016,1.4037824137258723,0.7896276077208032,0.15603779582165458,-0.36408819025052735,1.092264570751582,0.41610078885774554,8.422694482355235,7.801889791082728,0,9.643605870020965,1.62312341587054,1.2483023665732367,0,2.5157232704402515,0.2632092025736011,0.31207559164330917,0,0,1.5353870150126732,1.5603779582165458,0,0.41928721174004197,2.0179372197309418,1.924466148467073,0,2.9350104821802936,1.2283096120101384,0.9882393735371457,0,1.2578616352201257,0.4386820042893351,0.260062993036091,0,1.2578616352201257,0.04386820042893351,0.05201259860721819,0,0,0.3509456034314681,0.31207559164330917,0,0,1.184441411581205,1.2483023665732367,0,0,1.3160460128680054,0.9882393735371457,0,2.9350104821802936,36,36,0,-2,1.3296942933821774,1.4527175001106303,1.25354978382036,-0.7831772919752928,2.138436913730085,-0.34627365976938823,0.7457855164470591,-0.39674348418597355,-1.0074820517296343
Scott Mayfield,D,NYI,28,R,2021-22,61,1450000,Standard (1-way),-0.04999999999999999,0.02999999999999997,-0.07,0,-7.261574170016994,-0.9947361876735608,-0.04973680938367804,-0.09947361876735608,-2.4551432978809777,-0.6430137208735893,0.11691158561337989,0,3.978944750694243,4.208817082081676,0.8795504519912045,16.589861751152075,0.1492104281510341,0.17536737842006983,0,0,3.829734322543209,4.150361289274986,2.638651355973613,0,0.7460521407551706,0.5845579280668993,1.759100903982409,0,2.636050897334936,2.7474222619144273,0.8795504519912045,0,0.1492104281510341,0.11691158561337989,0,0,0.04973680938367804,0.058455792806689943,0,0,0,0,0,0,0,0,0,0,5.421312222820906,3.974993910854916,0,116.12903225806451,0.7460521407551706,0.5845579280668993,0.43977522599560226,0,-25,-23,-2,-2,1.0069187439673735,1.1308774598113522,-0.7304520516197847,1.7049374253721752,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,1.3935089161867764,-0.441569696584848
Eeli Tolvanen,F,NSH,22,L,2021-22,75,1450000,Standard (1-way),0.09000000000000008,0.01,0.01,0.05000000000000004,7.20893669838643,0.5957798924286306,2.204385601985933,0.7149358709143566,0,-0.28498486017930297,0.9262007955827346,0.28498486017930297,8.996276375672322,8.193314730154961,0,14.824346930896926,0.6553578816714936,0.7124621504482574,0,0.46326084159052894,10.485726106743897,12.254348987710028,0,0.46326084159052894,0.8936698386429459,1.0686932256723862,0,0,1.2511377741001242,1.2824318708068634,0,1.3897825247715867,0.7149358709143566,0.6412159354034317,0,1.3897825247715867,0.23831195697145222,0.21373864513447724,0,0.46326084159052894,0,0,0,0,0.059577989242863054,0.07124621504482574,0,0,2.6810095159288374,2.9210948168378557,0,0.46326084159052894,0.7149358709143566,0.4274772902689545,0,2.316304207952644,4,4,0,-2,0.6083744427380651,0.6644646290931954,1.0603413364689778,-0.7260880340435166,0.14516396567656778,-0.34627365976938823,0.3737303921173806,-0.39674348418597355,-0.6302071482997769
Johan Larsson,F,WSH,28,L,2021-22,43,1400000,Standard (1-way),0,0.03000000000000002,-0.04000000000000001,0.08000000000000007,-3.7711946988891056,-0.8770220229974665,-0.6139154160982264,-0.35080880919898655,0,-0.31821797931583135,0,-0.21214531954388757,3.858896901188852,4.030761071333864,0.9461235216819973,8.004446914952752,0.6139154160982264,0.42429063908777515,0,4.002223457476376,6.139154160982265,6.682577565632458,0.9461235216819973,2.001111728738188,1.1401286298967062,1.2728719172633254,0.9461235216819973,0,1.1401286298967062,1.2728719172633254,0.9461235216819973,0,0.4385110114987332,0.31821797931583135,0,2.001111728738188,0.17540440459949327,0,0,2.001111728738188,17.101929448450594,16.2291169451074,17.97634691195795,20.01111728738188,19.908399922042484,18.56271546009016,4.730617608409987,34.018899388549194,2.1925550574936663,1.5910898965791567,0,8.004446914952752,1.2278308321964528,1.3789445770352693,0,2.001111728738188,-8,-6,-4,-2,-0.03754333284911395,-0.03540773537987108,-0.35541430473648816,0.3674612809918981,0.14516396567656778,-0.34627365976938823,-0.37037985654197636,-0.39674348418597355,-0.3472509707273836
William Carrier,F,VGK,26,L,2021-22,63,1400000,Standard (1-way),0.04000000000000003,0.03000000000000002,0.1,0.07000000000000006,10.15977058582548,0.40966816878328555,0.3277345350266284,-0.3277345350266284,10.806500785628854,0.6754062991018034,0.7598320864895288,-0.08442578738772542,9.832036050798854,9.9622429117516,0,14.574898785425102,0.737402703809914,0.7598320864895288,0,0,13.02744776730848,13.170422832485167,12.720848056537102,0,1.9664072101597705,2.0262188973054105,0,0,0.9832036050798852,1.0131094486527052,0,0,1.6386726751331422,1.604089960366783,0,0,0.0819336337566571,0.08442578738772542,0,0,0.3277345350266284,0.3377031495509017,0,0,0.3277345350266284,0.3377031495509017,0,0,1.9664072101597705,1.941793109917685,0,0,0.9012699713232282,0.9286836612649797,0,0,-4,-4,0,0,0.05879265164007154,0.3316983113738736,-0.7233400842326173,-0.6213735128103655,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.6902550137047248
Tage Thompson,F,BUF,23,R,2021-22,78,1400000,Standard (1-way),0.08000000000000002,0.03000000000000002,0.01,-0.03000000000000002,3.7860318370859027,0.04302308905779435,-0.47325397963573784,-0.3441847124623548,-0.11249824221496538,-0.11249824221496538,-0.8437368166122404,-0.11249824221496538,10.884841531621971,9.562350588272057,3.669724770642202,15.596330275229358,1.6348773841961852,1.3499789065795846,0.9174311926605505,3.058103975535168,2.839523877814427,3.206199903126514,5.504587155963303,0.6116207951070337,2.108131363831923,2.193715723191825,4.587155963302752,0.30581039755351686,1.8069697404273628,1.8562209965469287,0.9174311926605505,2.140672782874618,0.7744156030402983,0.28124560553741346,0,1.834862385321101,0.3011616234045605,0.05624912110748269,0,1.2232415902140674,16.908073999713178,17.94346963328698,19.266055045871557,11.926605504587156,25.03943783163631,25.312104498367212,34.862385321100916,13.149847094801222,1.0755772264448589,1.1812315432571365,0,0.30581039755351686,1.2906926717338305,1.2374806643646192,0,1.529051987767584,4,4,0,-2,1.3834291054917163,1.2327998005326861,2.0088407203375427,0.4037908087666648,2.8028612297479234,2.9292186626417878,0.5597579542822199,-0.39674348418597355,-1.5733944068744208
Robert Bortuzzo,D,STL,32,R,2021-22,73,1375000,Standard (1-way),-0.08000000000000002,0,-0.03,0.15000000000000002,-6.282200432109025,-1.3162705667276051,-1.0769486455044042,-0.5983048030580024,-2.3591556288102944,-0.7863852096034315,-0.5004269515658201,-0.2144686935282086,2.812032574372611,3.2885199674325314,0.4054510643090438,0,0.05983048030580024,0.07148956450940286,0,0,8.077114841283032,8.9361955636753585,3.6490595787813946,0,0.4786438424464019,0.5004269515658201,0.4054510643090438,0,1.1966096061160048,1.0008539031316401,2.4327063858542632,0,0.05983048030580024,0.07148956450940286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863387069968423,5.147248644677006,0,92.3076923076923,0.2991524015290012,0.2144686935282086,0,0,-12,-14,-2,0,0.5998742088125486,0.657208568412703,-0.7726497247836449,1.916503498884052,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.3472509707273836
Ilya Lyubushkin,D,TOR,27,R,2021-22,77,1350000,Standard (1-way),-0.07,-0.02000000000000001,-0.03999999999999999,0.19999999999999996,-9.864358866268258,-1.2051479157884295,-1.3390532397649217,-0.714161727874625,-4.09771922086422,-0.409771922086422,-0.5122149026080275,-0.204885961043211,2.410295831576859,2.6122960033009406,0.8524745441629173,0,0.08927021598432812,0.05122149026080275,0,0,8.34676519453468,8.605210363814862,6.3935590812218805,0,0.6695266198824609,0.6146578831296331,0.8524745441629173,0,1.65149899571007,1.690309178606491,1.7049490883258347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.106429935279094,3.5855043182561928,0,43.373493975903614,0.5802564038981327,0.5634363928688303,0.4262372720814587,0,-28,-26,-6,0,1.2826929999116752,1.4978147609678762,-0.7425423961779694,1.7843128642077999,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,1.3935089161867764,-0.15861351901245482
Derek Stepan,F,CAR,31,R,2021-22,58,1350000,Standard (1-way),-0.02000000000000001,0.01,-0.04999999999999999,-0.83,4.312065798929969,-0.19164736884133193,0.9582368442066599,-0.28747105326199796,7.2366087264987575,0,1.3834693153600568,-0.10642071656615822,9.199073704383935,9.577864490954239,6.500150466445982,0,0.8624131597859938,0.9577864490954239,0,0,2.778886848199313,2.97978006385243,1.0833584110743304,0,2.1081210572546514,1.8091521816246894,5.416792055371652,0,1.2457078974686577,1.1706278822277405,2.166716822148661,0,1.2457078974686577,1.1706278822277405,1.0833584110743304,0,0.19164736884133193,0.21284143313231643,0,0,23.764273736325162,21.603405462930116,44.41769485404755,0,18.781442146450534,18.091521816246896,2.166716822148661,74.22680412371133,2.3955921105166493,2.6605179141539552,0,0,0.9582368442066599,1.0642071656615821,0,0,-6,-6,0,0,-0.15351319099370783,-0.040090425702746936,-0.7588999211684545,0.22031142899662454,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.03002393270247398
Riley Stillman,D,CHI,23,L,2021-22,52,1350000,Standard (1-way),-0.08999999999999997,-0.06,-0.02,-0.07999999999999996,-13.940722143024319,-0.99576586735888,-1.6851422370688738,-0.5361816208855508,-11.648284169008763,-0.5951678042559221,-0.7652157483290427,-0.25507191610968094,3.7532713461988556,3.911102713681774,0,0,0.1531947488244431,0.17004794407312063,0,0,9.344879678291028,10.117852672350677,1.0486454995630643,0,0.8425711185344369,0.5951678042559221,4.194581998252257,0,2.2213238579544243,2.210623272950568,3.145936498689193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.132024085618843,4.6763184620108165,0,0,0.7659737441222153,0.6801917762924825,0,0,2,2,0,0,0.16082879299695624,0.31904239158231723,-0.7643524294986161,0.25389334542708114,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.7245258741572412
Jordan Oesterle,D,DET,29,L,2021-22,45,1350000,Standard (1-way),-0.02999999999999997,0,0.07999999999999999,-0.02000000000000001,-6.489113924050633,-1.531139240506329,-1.0207594936708861,-0.36455696202531646,-4.660714285714286,-0.48214285714285715,-0.8035714285714285,0,4.593417721518987,4.741071428571429,2.5899280575539567,0,0.1458227848101266,0.08035714285714286,0,0,1.9686075949367088,2.169642857142857,0,0,0.43746835443037974,0.32142857142857145,2.5899280575539567,0,1.239493670886076,1.2857142857142858,1.2949640287769784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2081012658227848,3.375,0,4.374240583232077,0.43746835443037974,0.48214285714285715,0,0,-4,-4,0,0,0.2400309726323558,0.4227787474737742,-0.5867903103990023,0.054538877889915946,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.6302071482997769
Nicholas Paul,F,TBL,26,L,2021-22,80,1350000,Standard (1-way),-0.04999999999999999,0.01,-0.01,0.03000000000000002,-5.8594193572807445,-1.54434308641508,-0.77217154320754,-0.7267496877247435,-0.8333590542917991,-0.6111299731473193,0,-0.2777863514305997,7.540028010144215,7.555788758912312,4.813824315984366,15.667311411992262,0.7267496877247435,0.7222445137195592,0.3702941781526435,3.481624758220503,4.814716681176426,5.666841569184234,1.1108825344579305,0,2.679889473484992,2.2222908114447977,5.5544126722896525,1.7408123791102514,1.453499375449487,1.5556035680113582,1.1108825344579305,1.7408123791102514,0.8175933986903364,0.5555727028611994,0.740588356305287,5.222437137330755,0.18168742193118587,0.11111454057223989,0.3702941781526435,1.7408123791102514,19.349710435671295,18.00055557270286,26.661180826990332,13.926499032882012,19.031757447291724,16.278280193833144,4.813824315984366,118.37524177949709,2.5436239070366025,2.6667489737337573,0,3.481624758220503,0.7267496877247435,0.7778017840056791,0.3702941781526435,0,8,2,2,0,1.2361250517001208,1.266422360778921,-0.29164366383155343,2.1738630948010966,0.14516396567656778,1.2914725014361998,-0.37037985654197636,1.3935089161867764,-1.2904382293020276
Chris Wagner,F,BOS,30,R,2021-22,1,1350000,Standard (1-way),-0.17000000000000004,-0.07,-0.5,0,-15.04702194357367,-3.7617554858934175,0,-3.7617554858934175,-9.011264080100126,0,4.505632040050063,0,7.523510971786835,9.011264080100126,0,NA,0,0,0,NA,41.37931034482759,49.56195244055069,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,3.7617554858934175,0,0,NA,0,0,0,NA,0,0,0,NA,2,2,0,0,-1.3739467771937284,-1.4334650083537965,-0.7818952823869626,-0.7553958883828242,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Jan Rutta,D,TBL,30,R,2021-22,76,1300000,Standard (1-way),-0.02000000000000001,0.01,0.01999999999999999,-0.78,-1.348928083933303,0.8189920509595054,-0.3372320209833258,-0.2890560179857078,1.5402546436316962,1.1684690399964592,0.31867337454448885,-0.1062244581814963,4.1431362577951445,4.408315014532096,0.6929740134744947,0,0.1445280089928539,0.15933668727224443,0,0,4.480368278778471,4.833212847258081,1.3859480269489894,0,0.2890560179857078,0.26556114545374077,0,0,0.8671680539571234,0.9029078945427186,0.6929740134744947,0,0.04817600299761796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4204962128308756,3.027397058172644,0,64.28571428571428,0.7226400449642695,0.7966834363612222,0,0,-22,-24,0,0,1.0850875618314357,1.392264389906296,-0.7553439374748707,0.7918145886131227,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,2.387992079139084
Haydn Fleury,D,SEA,24,L,2021-22,43,1300000,Standard (1-way),-0.07,-0.04000000000000003,-0.07,0.03000000000000002,-2.864168957037466,-0.8679299869810502,-0.5207579921886302,-0.5207579921886302,-0.4722921914357682,-0.28337531486146095,0.1889168765743073,-0.09445843828715365,4.686821929697671,4.9118387909319905,0,9.183673469387754,0.17358599739621003,0.1889168765743073,0,0,6.596267901055982,6.706549118387909,6.509945750452079,0,0.6075509908867351,0.5667506297229219,0,0,1.6490669752639955,1.7002518891687657,0,0,0.17358599739621003,0.09445843828715365,0,0,0.08679299869810501,0.09445843828715365,0,0,0,0,0,0,0,0,0,0,6.162302907565456,6.045340050377834,0,18.36734693877551,0.17358599739621003,0.1889168765743073,0,0,-2,-2,0,0,-0.023209605053145177,0.14063610892067782,-0.6889655751946413,-0.11886592695098734,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,0.03002393270247398
Max Jones,F,ANA,23,L,2021-22,2,1295000,Standard (1-way),-0.01999999999999996,0.08000000000000002,0.11,-0.95,-18.181818181818183,-3.0303030303030303,0,0,-10.325047801147228,-3.4416826003824093,0,0,6.0606060606060606,6.8833652007648185,0,0,0,0,0,0,6.0606060606060606,6.8833652007648185,0,0,0,0,0,0,6.0606060606060606,6.8833652007648185,0,0,0,0,0,0,0,0,0,0,3.0303030303030303,3.4416826003824093,0,0,3.0303030303030303,3.4416826003824093,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-1.366246565284731,-1.4230449677254151,-0.7816582168073903,-0.7550905982334564,-0.5192603503412712,-0.34627365976938823,-0.5564074187068156,-0.39674348418597355,-0.06429479315499043
Pierre Engvall,F,TOR,25,L,2021-22,78,1250000,Standard (1-way),0,0.01,0.00999999999999998,0.05000000000000004,3.7063252042983073,0.5212019818544495,0.6949359758059327,-0.05791133131716105,5.00175987847576,0.5335210537040811,0.13338026342602027,-0.20007039513903038,8.918345022842802,8.603026990978307,7.2727272727272725,19.474497681607417,0.8686699697574158,0.6669013171301013,1.6161616161616161,1.3910355486862442,3.8221478669326294,4.3348585613456585,0.8080808080808081,0,1.8531626021491536,1.6672532928252533,4.040404040404041,1.3910355486862442,2.374364584003603,2.534225005094385,0.8080808080808081,0,0.9265813010745768,0.46683092199107096,2.4242424242424243,5.564142194744977,0.17373399395148317,0.06669013171301014,0,0,1.6794286081976706,1.2671125025471925,6.4646464646464645,1.3910355486862442,2.3164532526864425,1.6672532928252533,5.656565656565657,4.1731066460587325,0.6949359758059327,0.5335210537040811,0,0,1.1582266263432213,1.0670421074081622,0.8080808080808081,2.7820710973724885,4,4,0,0,0.6663427046850178,0.8100920794947039,-0.16836956245398438,0.56589987808096,-0.1870481923323517,2.9292186626417878,-0.1843522943771371,1.3935089161867764,1.2561673688495112
